Country,Year,Emission,Category
Belgium,2006,1876.642176,Hydrofluorocarbons (Co2 Equivilent)
Belgium,2005,1745.350505,Hydrofluorocarbons (Co2 Equivilent)
Belgium,2004,1693.400325,Hydrofluorocarbons (Co2 Equivilent)
Belgium,2003,1608.868278,Hydrofluorocarbons (Co2 Equivilent)
Belgium,2002,1438.419166,Hydrofluorocarbons (Co2 Equivilent)
Belgium,2001,1211.528436,Hydrofluorocarbons (Co2 Equivilent)
Belgium,2000,1127.799205,Hydrofluorocarbons (Co2 Equivilent)
Belgium,1999,935.5824154,Hydrofluorocarbons (Co2 Equivilent)
Belgium,1998,881.2234705,Hydrofluorocarbons (Co2 Equivilent)
Belgium,1997,726.9940873,Hydrofluorocarbons (Co2 Equivilent)
Belgium,1996,602.1972766,Hydrofluorocarbons (Co2 Equivilent)
Belgium,1995,501.9913336,Hydrofluorocarbons (Co2 Equivilent)
Belgium,1994,495.7895652,Hydrofluorocarbons (Co2 Equivilent)
Belgium,1993,484.2999758,Hydrofluorocarbons (Co2 Equivilent)
Belgium,1992,484.2999758,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2014,1423.812859,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2013,1277.857619,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2012,1109.35923,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2011,1038.933005,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2010,927.0681082,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2009,897.32488,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2008,841.8353168,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2007,545.1970855,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2006,447.162429,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2005,298.7635234,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2004,180.3438095,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2003,126.50355,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2002,96.60038738,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2001,75.17369601,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,2000,57.33330838,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,1999,40.98697836,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,1998,28.72076247,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,1997,18.35957831,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,1996,11.55488838,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,1995,6.58680843,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,1994,2.156233913,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,1993,0.023037032,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,1992,0.010681702,Hydrofluorocarbons (Co2 Equivilent)
Bulgaria,1991,0.003135561,Hydrofluorocarbons (Co2 Equivilent)
Canada,2014,9024.460428,Hydrofluorocarbons (Co2 Equivilent)
Canada,2013,8564.621246,Hydrofluorocarbons (Co2 Equivilent)
