Country,Year,Emission,Category
Belgium,2009,93.30872132,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,2008,86.88336713,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,2007,78.86347062,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,2006,76.55039445,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,2005,90.68759828,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,2004,90.19769783,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,2003,101.9282965,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,2002,116.1708366,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,2001,139.2199933,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,2000,144.0638139,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1999,153.6621062,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1998,295.9486287,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1997,538.8486668,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1996,2059.623907,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1995,2139.733171,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1994,1930.806446,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1993,1588.532846,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1992,1652.692046,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1991,1492.841246,Sulphur Hexafluoride (Co2 Equivilent)
Belgium,1990,1575.103646,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2014,15.61610035,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2013,19.72156584,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2012,19.29403402,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2011,14.18876523,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2010,12.46781245,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2009,9.515199744,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2008,9.158036327,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2007,8.81427943,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2006,8.483425822,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2005,8.164991167,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2004,8.133666291,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2003,7.687775322,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2002,7.266328282,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2001,6.867985143,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,2000,6.491479342,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1999,6.135613744,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1998,5.799256847,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1997,5.481339175,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1996,5.180849882,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1995,4.896833537,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1994,4.628387086,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1993,4.374656981,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1992,4.134836466,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1991,3.908163011,Sulphur Hexafluoride (Co2 Equivilent)
Bulgaria,1990,3.69391589,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2014,362.6316193,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2013,437.981155,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2012,439.6330868,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2011,395.1783483,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2010,440.4213436,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2009,373.8690793,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2008,644.345045,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2007,726.1930767,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2006,1526.739676,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2005,1417.361856,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2004,2339.905616,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2003,2651.435034,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2002,3015.81387,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2001,2557.105643,Sulphur Hexafluoride (Co2 Equivilent)
Canada,2000,2902.963496,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1999,2410.102934,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1998,2357.485855,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1997,1827.63431,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1996,1768.648604,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1995,2275.160033,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1994,2441.744218,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1993,2373.547457,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1992,2557.116649,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1991,3685.243241,Sulphur Hexafluoride (Co2 Equivilent)
Canada,1990,3225.926105,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2014,6.8416872,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2013,6.1533552,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2012,9.2067312,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2011,9.3654192,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2010,8.9507328,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2009,8.02796094,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2008,11.97608637,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2007,13.04927755,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2006,13.0082322,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2005,13.0268712,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2004,12.5668812,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2003,12.2776062,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2002,12.0117012,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2001,11.6927862,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,2000,11.6218212,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1999,11.9926062,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1998,11.9892432,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1997,11.4272232,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1996,11.5695522,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1995,11.1206772,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1994,10.6438722,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1993,10.5307272,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1992,10.4170122,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1991,10.3326522,Sulphur Hexafluoride (Co2 Equivilent)
Croatia,1990,10.4500722,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2014,0.148329618,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2013,0.150255967,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2012,0.157513982,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2011,0.152255094,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2010,0.150711329,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2009,0.161123063,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2008,0.152532752,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2007,0.13847963,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2006,0.122611651,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2005,0.116017458,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2004,0.100125311,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2003,0.088985983,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2002,0.082089713,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2001,0.076551114,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,2000,0.075500102,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,1999,0.065149564,Sulphur Hexafluoride (Co2 Equivilent)
Cyprus,1998,0.067339868,Sulphur Hexafluoride (Co2 Equivilent)
